time	SOL	GAS	TA	MH	BF	VL	VM	RF	GMAX	GMED
1.159	0.005029	0.001749	0.049708	0.002151	0.00501	0.001503	0.001625	0.00163	0.002038	0.001932
1.1595	0.005039	0.001742	0.049775	0.002152	0.005027	0.001501	0.001627	0.001622	0.002034	0.001934
1.16	0.00505	0.001736	0.049839	0.002154	0.005043	0.0015	0.001629	0.001615	0.002029	0.001935
1.1605	0.00506	0.001729	0.049901	0.002155	0.005059	0.001498	0.001631	0.001608	0.002024	0.001937
1.161	0.005071	0.001723	0.049961	0.002157	0.005074	0.001496	0.001633	0.001601	0.002019	0.001938
1.1615	0.005081	0.001717	0.050018	0.002158	0.005089	0.001494	0.001635	0.001595	0.002014	0.00194
1.162	0.005091	0.00171	0.050073	0.002159	0.005102	0.001492	0.001637	0.001588	0.002009	0.001941
1.1625	0.005101	0.001704	0.050125	0.00216	0.005115	0.00149	0.001639	0.001582	0.002005	0.001943
1.163	0.005112	0.001698	0.050175	0.002161	0.005127	0.001489	0.001642	0.001576	0.002	0.001944
1.1635	0.005122	0.001691	0.050223	0.002162	0.005139	0.001487	0.001644	0.001571	0.001995	0.001946
1.164	0.005132	0.001685	0.050268	0.002163	0.00515	0.001485	0.001646	0.001566	0.00199	0.001948
1.1645	0.005141	0.001679	0.050311	0.002164	0.00516	0.001484	0.001648	0.001561	0.001985	0.00195
1.165	0.005151	0.001673	0.050352	0.002165	0.005169	0.001482	0.00165	0.001556	0.00198	0.001952
1.1655	0.005161	0.001667	0.05039	0.002165	0.005177	0.001481	0.001651	0.001552	0.001976	0.001953
1.166	0.00517	0.00166	0.050426	0.002166	0.005185	0.001479	0.001653	0.001547	0.001971	0.001955
1.1665	0.00518	0.001654	0.05046	0.002166	0.005192	0.001478	0.001655	0.001543	0.001966	0.001957
1.167	0.005189	0.001648	0.050491	0.002167	0.005199	0.001477	0.001657	0.00154	0.001961	0.001959
1.1675	0.005199	0.001642	0.05052	0.002167	0.005204	0.001475	0.001659	0.001536	0.001957	0.001961
1.168	0.005208	0.001636	0.050547	0.002167	0.005209	0.001474	0.001661	0.001533	0.001952	0.001963
1.1685	0.005217	0.00163	0.050572	0.002167	0.005213	0.001473	0.001663	0.00153	0.001947	0.001965
1.169	0.005226	0.001624	0.050594	0.002167	0.005216	0.001472	0.001665	0.001527	0.001943	0.001968
1.1695	0.005235	0.001618	0.050614	0.002167	0.005219	0.00147	0.001666	0.001524	0.001938	0.00197
1.17	0.005243	0.001612	0.050632	0.002167	0.005221	0.001469	0.001668	0.001522	0.001933	0.001972
1.1705	0.005252	0.001606	0.050648	0.002167	0.005222	0.001468	0.00167	0.00152	0.001929	0.001974
1.171	0.00526	0.0016	0.050662	0.002167	0.005222	0.001467	0.001671	0.001518	0.001924	0.001977
1.1715	0.005269	0.001595	0.050674	0.002166	0.005221	0.001466	0.001673	0.001516	0.001919	0.001979
1.172	0.005277	0.001589	0.050684	0.002166	0.00522	0.001465	0.001675	0.001515	0.001915	0.001981
1.1725	0.005285	0.001583	0.050691	0.002165	0.005218	0.001464	0.001676	0.001513	0.00191	0.001984
1.173	0.005293	0.001577	0.050697	0.002164	0.005215	0.001463	0.001678	0.001512	0.001906	0.001986
1.1735	0.005301	0.001572	0.0507	0.002164	0.005211	0.001462	0.001679	0.001511	0.001901	0.001988
1.174	0.005309	0.001566	0.050702	0.002163	0.005207	0.001461	0.001681	0.00151	0.001897	0.001991
1.1745	0.005316	0.001561	0.050702	0.002162	0.005202	0.00146	0.001682	0.00151	0.001892	0.001993
1.175	0.005324	0.001555	0.050699	0.002161	0.005196	0.00146	0.001683	0.001509	0.001888	0.001996
1.1755	0.005331	0.00155	0.050695	0.00216	0.005189	0.001459	0.001685	0.001509	0.001884	0.001998
1.176	0.005338	0.001544	0.050689	0.002159	0.005182	0.001458	0.001686	0.001509	0.001879	0.002001
1.1765	0.005345	0.001539	0.050681	0.002157	0.005174	0.001457	0.001687	0.001509	0.001875	0.002003
1.177	0.005352	0.001534	0.050671	0.002156	0.005165	0.001457	0.001688	0.001509	0.001871	0.002006
1.1775	0.005359	0.001528	0.05066	0.002154	0.005155	0.001456	0.001689	0.001509	0.001866	0.002009
1.178	0.005366	0.001523	0.050647	0.002153	0.005145	0.001455	0.00169	0.00151	0.001862	0.002011
1.1785	0.005372	0.001518	0.050632	0.002151	0.005134	0.001455	0.001691	0.00151	0.001858	0.002014
1.179	0.005378	0.001513	0.050615	0.002149	0.005122	0.001454	0.001692	0.001511	0.001853	0.002017
1.1795	0.005384	0.001508	0.050597	0.002148	0.00511	0.001453	0.001693	0.001512	0.001849	0.002019
1.18	0.005391	0.001503	0.050577	0.002146	0.005097	0.001453	0.001694	0.001513	0.001845	0.002022
1.1805	0.005396	0.001498	0.050555	0.002144	0.005083	0.001452	0.001695	0.001514	0.001841	0.002025
1.181	0.005402	0.001493	0.050532	0.002142	0.005068	0.001452	0.001696	0.001516	0.001837	0.002027
1.1815	0.005408	0.001488	0.050507	0.00214	0.005053	0.001452	0.001696	0.001517	0.001833	0.00203
1.182	0.005413	0.001484	0.050481	0.002137	0.005037	0.001451	0.001697	0.001519	0.001829	0.002033
1.1825	0.005419	0.001479	0.050453	0.002135	0.00502	0.001451	0.001698	0.00152	0.001825	0.002036
1.183	0.005424	0.001475	0.050424	0.002133	0.005003	0.00145	0.001698	0.001522	0.001821	0.002038
1.1835	0.005429	0.00147	0.050394	0.00213	0.004985	0.00145	0.001699	0.001524	0.001817	0.002041
1.184	0.005434	0.001466	0.050362	0.002128	0.004967	0.00145	0.001699	0.001526	0.001813	0.002044
1.1845	0.005438	0.001462	0.050329	0.002125	0.004947	0.001449	0.001699	0.001528	0.001809	0.002047
1.185	0.005443	0.001457	0.050294	0.002123	0.004928	0.001449	0.001699	0.00153	0.001805	0.002049
1.1855	0.005447	0.001453	0.050258	0.00212	0.004907	0.001449	0.0017	0.001532	0.001801	0.002052
1.186	0.005452	0.001449	0.050221	0.002117	0.004886	0.001448	0.0017	0.001534	0.001798	0.002055
1.1865	0.005456	0.001445	0.050183	0.002114	0.004864	0.001448	0.0017	0.001536	0.001794	0.002058
1.187	0.00546	0.001442	0.050143	0.002111	0.004842	0.001448	0.0017	0.001539	0.00179	0.00206
1.1875	0.005464	0.001438	0.050103	0.002108	0.00482	0.001448	0.0017	0.001541	0.001786	0.002063
1.188	0.005468	0.001434	0.050061	0.002105	0.004796	0.001448	0.0017	0.001544	0.001783	0.002066
1.1885	0.005471	0.001431	0.050018	0.002102	0.004772	0.001447	0.001699	0.001546	0.001779	0.002068
1.189	0.005475	0.001427	0.049974	0.002099	0.004748	0.001447	0.001699	0.001549	0.001775	0.002071
1.1895	0.005478	0.001424	0.049929	0.002096	0.004723	0.001447	0.001699	0.001551	0.001772	0.002074
1.19	0.005481	0.001421	0.049883	0.002092	0.004698	0.001447	0.001698	0.001554	0.001768	0.002076
1.1905	0.005484	0.001418	0.049837	0.002089	0.004672	0.001447	0.001698	0.001557	0.001765	0.002079
1.191	0.005487	0.001415	0.049789	0.002086	0.004646	0.001447	0.001697	0.001559	0.001761	0.002082
1.1915	0.00549	0.001412	0.04974	0.002082	0.004619	0.001447	0.001697	0.001562	0.001758	0.002084
1.192	0.005493	0.00141	0.049691	0.002079	0.004592	0.001447	0.001696	0.001565	0.001754	0.002087
1.1925	0.005495	0.001407	0.04964	0.002075	0.004564	0.001447	0.001695	0.001567	0.001751	0.002089
1.193	0.005498	0.001405	0.049589	0.002072	0.004536	0.001447	0.001694	0.00157	0.001748	0.002092
1.1935	0.0055	0.001402	0.049537	0.002068	0.004507	0.001447	0.001693	0.001573	0.001744	0.002094
1.194	0.005502	0.0014	0.049484	0.002064	0.004479	0.001447	0.001692	0.001576	0.001741	0.002097
1.1945	0.005504	0.001398	0.049431	0.002061	0.004449	0.001447	0.001691	0.001579	0.001738	0.002099
1.195	0.005506	0.001397	0.049377	0.002057	0.00442	0.001447	0.00169	0.001581	0.001734	0.002101
1.1955	0.005508	0.001395	0.049322	0.002053	0.00439	0.001447	0.001689	0.001584	0.001731	0.002104
1.196	0.00551	0.001393	0.049266	0.002049	0.00436	0.001447	0.001687	0.001587	0.001728	0.002106
1.1965	0.005512	0.001392	0.04921	0.002046	0.004329	0.001447	0.001686	0.00159	0.001725	0.002108
1.197	0.005513	0.001391	0.049153	0.002042	0.004298	0.001447	0.001685	0.001592	0.001722	0.00211
1.1975	0.005515	0.00139	0.049096	0.002038	0.004267	0.001447	0.001683	0.001595	0.001719	0.002113
1.198	0.005516	0.001389	0.049039	0.002034	0.004236	0.001447	0.001681	0.001598	0.001715	0.002115
1.1985	0.005518	0.001389	0.04898	0.00203	0.004204	0.001447	0.00168	0.0016	0.001712	0.002117
1.199	0.005519	0.001388	0.048922	0.002026	0.004172	0.001448	0.001678	0.001603	0.001709	0.002119
1.1995	0.00552	0.001388	0.048862	0.002023	0.00414	0.001448	0.001676	0.001605	0.001706	0.002121
1.2	0.005521	0.001388	0.048803	0.002019	0.004108	0.001448	0.001674	0.001608	0.001703	0.002123
1.2005	0.005522	0.001388	0.048743	0.002015	0.004076	0.001448	0.001672	0.00161	0.0017	0.002125
1.201	0.005523	0.001388	0.048682	0.002011	0.004043	0.001448	0.00167	0.001613	0.001698	0.002126
1.2015	0.005524	0.001389	0.048621	0.002007	0.00401	0.001448	0.001668	0.001615	0.001695	0.002128
1.202	0.005524	0.00139	0.04856	0.002003	0.003977	0.001449	0.001665	0.001617	0.001692	0.00213
1.2025	0.005525	0.001391	0.048499	0.002	0.003944	0.001449	0.001663	0.00162	0.001689	0.002132
1.203	0.005526	0.001392	0.048437	0.001996	0.003911	0.001449	0.001661	0.001622	0.001686	0.002133
1.2035	0.005526	0.001393	0.048375	0.001992	0.003878	0.001449	0.001658	0.001624	0.001683	0.002135
1.204	0.005527	0.001395	0.048312	0.001988	0.003845	0.001449	0.001655	0.001626	0.001681	0.002136
1.2045	0.005527	0.001397	0.04825	0.001984	0.003812	0.00145	0.001653	0.001628	0.001678	0.002138
1.205	0.005528	0.001399	0.048187	0.001981	0.003779	0.00145	0.00165	0.00163	0.001675	0.002139
1.2055	0.005528	0.001401	0.048124	0.001977	0.003746	0.00145	0.001647	0.001632	0.001672	0.00214
1.206	0.005528	0.001403	0.04806	0.001973	0.003712	0.00145	0.001644	0.001633	0.00167	0.002142
1.2065	0.005529	0.001406	0.047997	0.00197	0.003679	0.001451	0.001641	0.001635	0.001667	0.002143
1.207	0.005529	0.001409	0.047933	0.001966	0.003646	0.001451	0.001638	0.001637	0.001664	0.002144
1.2075	0.005529	0.001413	0.047869	0.001963	0.003613	0.001451	0.001635	0.001638	0.001662	0.002145
1.208	0.005529	0.001416	0.047805	0.001959	0.00358	0.001451	0.001632	0.00164	0.001659	0.002146
1.2085	0.005529	0.00142	0.047741	0.001956	0.003547	0.001452	0.001629	0.001641	0.001657	0.002147
1.209	0.005529	0.001424	0.047676	0.001952	0.003514	0.001452	0.001625	0.001642	0.001654	0.002148
1.2095	0.005529	0.001428	0.047612	0.001949	0.003482	0.001452	0.001622	0.001643	0.001652	0.002148
1.21	0.005529	0.001433	0.047547	0.001946	0.003449	0.001452	0.001618	0.001644	0.001649	0.002149
1.2105	0.005529	0.001438	0.047483	0.001943	0.003417	0.001453	0.001615	0.001645	0.001647	0.00215
1.211	0.005529	0.001443	0.047418	0.00194	0.003385	0.001453	0.001611	0.001646	0.001644	0.00215
1.2115	0.005529	0.001448	0.047353	0.001937	0.003353	0.001453	0.001608	0.001647	0.001642	0.002151
1.212	0.00553	0.001454	0.047288	0.001934	0.003321	0.001454	0.001604	0.001647	0.001639	0.002151
1.2125	0.00553	0.00146	0.047222	0.001931	0.00329	0.001454	0.0016	0.001648	0.001637	0.002152
1.213	0.00553	0.001466	0.047157	0.001928	0.003259	0.001454	0.001596	0.001648	0.001635	0.002152
1.2135	0.00553	0.001473	0.047092	0.001926	0.003228	0.001455	0.001592	0.001649	0.001632	0.002152
1.214	0.00553	0.00148	0.047026	0.001923	0.003197	0.001455	0.001588	0.001649	0.00163	0.002152
1.2145	0.00553	0.001487	0.046961	0.001921	0.003167	0.001455	0.001584	0.001649	0.001628	0.002153
1.215	0.00553	0.001495	0.046895	0.001918	0.003137	0.001456	0.00158	0.001649	0.001625	0.002153
1.2155	0.00553	0.001502	0.04683	0.001916	0.003107	0.001456	0.001576	0.001649	0.001623	0.002153
1.216	0.00553	0.001511	0.046764	0.001914	0.003078	0.001457	0.001571	0.001649	0.001621	0.002152
1.2165	0.00553	0.001519	0.046698	0.001912	0.003049	0.001457	0.001567	0.001649	0.001619	0.002152
1.217	0.00553	0.001528	0.046632	0.00191	0.00302	0.001457	0.001563	0.001648	0.001616	0.002152
1.2175	0.00553	0.001537	0.046566	0.001908	0.002992	0.001458	0.001558	0.001648	0.001614	0.002152
1.218	0.00553	0.001547	0.0465	0.001907	0.002965	0.001458	0.001554	0.001647	0.001612	0.002151
1.2185	0.005531	0.001556	0.046434	0.001905	0.002937	0.001459	0.001549	0.001646	0.00161	0.002151
1.219	0.005531	0.001567	0.046367	0.001904	0.00291	0.001459	0.001544	0.001645	0.001608	0.00215
1.2195	0.005531	0.001577	0.046301	0.001903	0.002884	0.001459	0.00154	0.001644	0.001606	0.00215
1.22	0.005532	0.001588	0.046234	0.001902	0.002858	0.00146	0.001535	0.001643	0.001604	0.002149
1.2205	0.005532	0.001599	0.046167	0.001901	0.002832	0.00146	0.00153	0.001642	0.001601	0.002148
1.221	0.005532	0.001611	0.046101	0.0019	0.002807	0.001461	0.001526	0.001641	0.001599	0.002147
1.2215	0.005533	0.001622	0.046034	0.001899	0.002783	0.001461	0.001521	0.00164	0.001597	0.002146
1.222	0.005533	0.001635	0.045966	0.001899	0.002759	0.001462	0.001516	0.001638	0.001595	0.002145
1.2225	0.005534	0.001647	0.045899	0.001899	0.002735	0.001462	0.001511	0.001636	0.001593	0.002144
1.223	0.005535	0.00166	0.045832	0.001898	0.002713	0.001463	0.001506	0.001635	0.001591	0.002143
1.2235	0.005535	0.001674	0.045764	0.001898	0.00269	0.001463	0.001501	0.001633	0.001589	0.002142
1.224	0.005536	0.001687	0.045696	0.001899	0.002669	0.001464	0.001496	0.001631	0.001587	0.002141
1.2245	0.005537	0.001701	0.045628	0.001899	0.002647	0.001464	0.001491	0.001629	0.001585	0.00214
1.225	0.005538	0.001716	0.04556	0.0019	0.002627	0.001465	0.001486	0.001627	0.001583	0.002138
1.2255	0.005539	0.001731	0.045492	0.0019	0.002607	0.001465	0.001481	0.001624	0.001581	0.002137
1.226	0.00554	0.001746	0.045423	0.001901	0.002588	0.001466	0.001476	0.001622	0.00158	0.002135
1.2265	0.005541	0.001762	0.045354	0.001903	0.002569	0.001467	0.001471	0.00162	0.001578	0.002134
1.227	0.005542	0.001778	0.045285	0.001904	0.002551	0.001467	0.001466	0.001617	0.001576	0.002132
1.2275	0.005543	0.001794	0.045215	0.001906	0.002533	0.001468	0.001461	0.001614	0.001574	0.002131
1.228	0.005544	0.001811	0.045146	0.001907	0.002517	0.001468	0.001455	0.001611	0.001572	0.002129
1.2285	0.005546	0.001828	0.045076	0.001909	0.002501	0.001469	0.00145	0.001609	0.00157	0.002127
1.229	0.005547	0.001845	0.045006	0.001912	0.002485	0.00147	0.001445	0.001606	0.001568	0.002126
1.2295	0.005549	0.001863	0.044935	0.001914	0.002471	0.00147	0.00144	0.001603	0.001567	0.002124
1.23	0.005551	0.001881	0.044864	0.001917	0.002457	0.001471	0.001435	0.001599	0.001565	0.002122
1.2305	0.005552	0.0019	0.044793	0.001919	0.002444	0.001472	0.00143	0.001596	0.001563	0.00212
1.231	0.005554	0.001919	0.044721	0.001923	0.002431	0.001473	0.001425	0.001593	0.001561	0.002118
1.2315	0.005556	0.001939	0.044649	0.001926	0.002419	0.001473	0.001419	0.001589	0.001559	0.002116
1.232	0.005558	0.001959	0.044577	0.001929	0.002408	0.001474	0.001414	0.001586	0.001558	0.002114
1.2325	0.00556	0.001979	0.044504	0.001933	0.002398	0.001475	0.001409	0.001582	0.001556	0.002112
1.233	0.005562	0.001999	0.044431	0.001937	0.002388	0.001476	0.001404	0.001579	0.001554	0.00211
1.2335	0.005564	0.002021	0.044358	0.001942	0.00238	0.001477	0.001399	0.001575	0.001553	0.002107
1.234	0.005567	0.002042	0.044284	0.001946	0.002372	0.001478	0.001394	0.001571	0.001551	0.002105
1.2345	0.005569	0.002064	0.044209	0.001951	0.002364	0.001479	0.001389	0.001567	0.001549	0.002103
1.235	0.005571	0.002086	0.044135	0.001956	0.002358	0.00148	0.001384	0.001563	0.001548	0.002101
1.2355	0.005574	0.002109	0.044059	0.001961	0.002352	0.001481	0.001379	0.001559	0.001546	0.002098
1.236	0.005577	0.002132	0.043984	0.001967	0.002347	0.001482	0.001374	0.001555	0.001544	0.002096
1.2365	0.005579	0.002155	0.043907	0.001973	0.002343	0.001483	0.001369	0.001551	0.001543	0.002094
1.237	0.005582	0.002179	0.043831	0.001979	0.00234	0.001484	0.001364	0.001546	0.001541	0.002091
1.2375	0.005585	0.002203	0.043754	0.001985	0.002338	0.001485	0.001359	0.001542	0.001539	0.002089
1.238	0.005588	0.002228	0.043676	0.001992	0.002336	0.001486	0.001355	0.001538	0.001538	0.002086
1.2385	0.005591	0.002253	0.043598	0.001999	0.002335	0.001488	0.00135	0.001533	0.001536	0.002084
1.239	0.005595	0.002278	0.043519	0.002006	0.002335	0.001489	0.001345	0.001529	0.001535	0.002081
1.2395	0.005598	0.002304	0.04344	0.002013	0.002336	0.00149	0.001341	0.001524	0.001533	0.002079
1.24	0.005602	0.00233	0.04336	0.002021	0.002338	0.001492	0.001336	0.00152	0.001532	0.002076
1.2405	0.005605	0.002357	0.04328	0.002029	0.00234	0.001493	0.001331	0.001515	0.00153	0.002074
1.241	0.005609	0.002384	0.043199	0.002037	0.002344	0.001494	0.001327	0.00151	0.001529	0.002071
1.2415	0.005612	0.002411	0.043118	0.002046	0.002348	0.001496	0.001323	0.001506	0.001527	0.002068
1.242	0.005616	0.002439	0.043036	0.002055	0.002353	0.001497	0.001318	0.001501	0.001526	0.002066
1.2425	0.00562	0.002467	0.042954	0.002064	0.002359	0.001499	0.001314	0.001496	0.001524	0.002063
1.243	0.005624	0.002495	0.042871	0.002074	0.002366	0.001501	0.00131	0.001491	0.001523	0.002061
1.2435	0.005628	0.002524	0.042787	0.002083	0.002373	0.001502	0.001306	0.001486	0.001521	0.002058
1.244	0.005633	0.002553	0.042703	0.002094	0.002382	0.001504	0.001302	0.001481	0.00152	0.002055
1.2445	0.005637	0.002583	0.042618	0.002104	0.002391	0.001506	0.001298	0.001476	0.001518	0.002053
1.245	0.005641	0.002613	0.042533	0.002115	0.002401	0.001508	0.001295	0.001471	0.001517	0.00205
1.2455	0.005646	0.002643	0.042447	0.002126	0.002412	0.00151	0.001291	0.001466	0.001515	0.002047
1.246	0.00565	0.002673	0.042361	0.002137	0.002424	0.001512	0.001287	0.001462	0.001514	0.002045
1.2465	0.005655	0.002704	0.042274	0.002149	0.002437	0.001514	0.001284	0.001457	0.001513	0.002042
1.247	0.00566	0.002736	0.042187	0.002161	0.002451	0.001516	0.001281	0.001452	0.001511	0.00204
1.2475	0.005665	0.002767	0.042099	0.002173	0.002465	0.001518	0.001277	0.001447	0.00151	0.002037
1.248	0.00567	0.002799	0.042011	0.002186	0.00248	0.00152	0.001274	0.001441	0.001509	0.002034
1.2485	0.005675	0.002832	0.041922	0.002198	0.002496	0.001523	0.001271	0.001436	0.001507	0.002032
1.249	0.00568	0.002864	0.041832	0.002212	0.002513	0.001525	0.001269	0.001431	0.001506	0.002029
1.2495	0.005686	0.002897	0.041742	0.002225	0.002531	0.001528	0.001266	0.001426	0.001505	0.002027
1.25	0.005691	0.00293	0.041652	0.002239	0.00255	0.00153	0.001263	0.001421	0.001503	0.002024
1.2505	0.005696	0.002964	0.041561	0.002253	0.002569	0.001533	0.001261	0.001416	0.001502	0.002022
1.251	0.005702	0.002998	0.041469	0.002268	0.00259	0.001535	0.001259	0.001412	0.001501	0.002019
1.2515	0.005708	0.003032	0.041377	0.002283	0.002611	0.001538	0.001256	0.001407	0.001499	0.002017
1.252	0.005713	0.003067	0.041285	0.002298	0.002633	0.001541	0.001254	0.001402	0.001498	0.002014
1.2525	0.005719	0.003101	0.041192	0.002313	0.002656	0.001544	0.001253	0.001397	0.001497	0.002012
1.253	0.005725	0.003136	0.041099	0.002329	0.002679	0.001547	0.001251	0.001392	0.001496	0.00201
1.2535	0.005731	0.003172	0.041005	0.002345	0.002704	0.00155	0.001249	0.001387	0.001494	0.002007
1.254	0.005737	0.003207	0.040911	0.002362	0.002729	0.001553	0.001248	0.001382	0.001493	0.002005
1.2545	0.005744	0.003243	0.040817	0.002379	0.002755	0.001557	0.001247	0.001377	0.001492	0.002003
1.255	0.00575	0.003279	0.040722	0.002396	0.002782	0.00156	0.001246	0.001373	0.001491	0.002
1.2555	0.005756	0.003315	0.040627	0.002413	0.00281	0.001564	0.001245	0.001368	0.001489	0.001998
1.256	0.005763	0.003352	0.040532	0.002431	0.002838	0.001567	0.001244	0.001363	0.001488	0.001996
1.2565	0.00577	0.003389	0.040436	0.002449	0.002867	0.001571	0.001244	0.001359	0.001487	0.001994
1.257	0.005776	0.003426	0.04034	0.002467	0.002898	0.001575	0.001243	0.001354	0.001486	0.001992
1.2575	0.005783	0.003463	0.040244	0.002486	0.002928	0.001579	0.001243	0.00135	0.001485	0.00199
1.258	0.00579	0.003501	0.040148	0.002505	0.00296	0.001583	0.001243	0.001345	0.001484	0.001988
1.2585	0.005797	0.003538	0.040051	0.002525	0.002992	0.001587	0.001243	0.001341	0.001482	0.001986
1.259	0.005804	0.003576	0.039955	0.002544	0.003025	0.001591	0.001244	0.001337	0.001481	0.001984
1.2595	0.005811	0.003614	0.039858	0.002565	0.003059	0.001596	0.001245	0.001332	0.00148	0.001982
1.26	0.005818	0.003652	0.039761	0.002585	0.003094	0.0016	0.001245	0.001328	0.001479	0.00198
1.2605	0.005825	0.003691	0.039664	0.002606	0.003129	0.001605	0.001246	0.001324	0.001478	0.001978
1.261	0.005833	0.003729	0.039567	0.002627	0.003165	0.00161	0.001248	0.00132	0.001477	0.001976
1.2615	0.00584	0.003768	0.03947	0.002648	0.003202	0.001615	0.001249	0.001316	0.001476	0.001975
1.262	0.005847	0.003807	0.039373	0.00267	0.003239	0.00162	0.001251	0.001312	0.001475	0.001973
1.2625	0.005855	0.003845	0.039276	0.002692	0.003278	0.001625	0.001253	0.001308	0.001474	0.001971
1.263	0.005863	0.003885	0.039179	0.002714	0.003316	0.00163	0.001255	0.001305	0.001472	0.00197
1.2635	0.00587	0.003924	0.039082	0.002737	0.003356	0.001635	0.001257	0.001301	0.001471	0.001968
1.264	0.005878	0.003963	0.038986	0.00276	0.003396	0.001641	0.00126	0.001298	0.00147	0.001967
1.2645	0.005886	0.004002	0.038889	0.002783	0.003437	0.001647	0.001263	0.001294	0.001469	0.001966
1.265	0.005894	0.004042	0.038793	0.002807	0.003478	0.001653	0.001266	0.001291	0.001468	0.001964
1.2655	0.005902	0.004081	0.038697	0.00283	0.003521	0.001659	0.001269	0.001288	0.001467	0.001963
1.266	0.00591	0.00412	0.038602	0.002855	0.003563	0.001665	0.001273	0.001285	0.001466	0.001962
1.2665	0.005918	0.00416	0.038506	0.002879	0.003607	0.001671	0.001276	0.001282	0.001465	0.00196
1.267	0.005926	0.0042	0.038412	0.002904	0.003651	0.001677	0.00128	0.001279	0.001464	0.001959
